D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_27_448.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_27_448.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_27_448.jpg, -0.3052061, 1, 0, 30.16846
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_27_571.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_27_571.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_27_571.jpg, 0, 1, 0, 30.18948
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_27_676.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_27_676.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_27_676.jpg, 0, 1, 0, 30.19024
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_27_792.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_27_792.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_27_792.jpg, 0, 1, 0, 30.19034
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_27_896.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_27_896.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_27_896.jpg, 0, 1, 0, 30.19034
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_28_003.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_28_003.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_28_003.jpg, -0.3208286, 1, 0, 30.16654
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_28_119.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_28_119.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_28_119.jpg, 0, 1, 0, 30.18946
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_28_224.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_28_224.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_28_224.jpg, 0, 1, 0, 30.1901
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_28_332.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_28_332.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_28_332.jpg, 0, 1, 0, 30.19027
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_28_444.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_28_444.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_28_444.jpg, -0.09807035, 1, 0, 30.1881
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_28_552.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_28_552.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_28_552.jpg, -0.271529, 1, 0, 30.18182
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_28_652.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_28_652.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_28_652.jpg, 0, 1, 0, 30.18847
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_28_773.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_28_773.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_28_773.jpg, 0, 1, 0, 30.1896
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_28_895.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_28_895.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_28_895.jpg, 0, 1, 0, 30.1903
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_29_007.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_29_007.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_29_007.jpg, 0, 1, 0, 30.19028
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_29_114.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_29_114.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_29_114.jpg, -0.2657842, 1, 0, 30.17566
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_29_224.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_29_224.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_29_224.jpg, 0, 1, 0, 30.18839
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_29_352.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_29_352.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_29_352.jpg, 0, 1, 0, 30.19024
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_29_454.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_29_454.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_29_454.jpg, 0, 1, 0, 30.19028
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_29_558.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_29_558.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_29_558.jpg, -0.3064196, 1, 0, 30.16767
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_29_659.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_29_659.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_29_659.jpg, 0, 1, 0, 30.18924
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_29_767.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_29_767.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_29_767.jpg, 0, 1, 0, 30.19011
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_29_880.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_29_880.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_29_880.jpg, 0, 1, 0, 30.1903
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_29_992.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_29_992.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_29_992.jpg, 0, 1, 0, 30.19031
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_30_100.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_30_100.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_30_100.jpg, -0.1817588, 1, 0, 30.18152
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_30_207.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_30_207.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_30_207.jpg, -0.293608, 1, 0, 30.18098
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_30_324.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_30_324.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_30_324.jpg, 0, 1, 0, 30.18861
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_30_434.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_30_434.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_30_434.jpg, 0, 1, 0, 30.1902
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_30_535.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_30_535.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_30_535.jpg, 0, 1, 0, 30.19028
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_30_648.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_30_648.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_30_648.jpg, 0, 1, 0, 30.19067
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_30_751.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_30_751.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_30_751.jpg, 0, 1, 0, 30.1903
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_30_858.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_30_858.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_30_858.jpg, 0, 1, 0, 30.19047
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_30_965.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_30_965.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_30_965.jpg, -0.1170397, 1, 0, 30.18636
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_31_076.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_31_076.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_31_076.jpg, -0.1000915, 1, 0, 30.19028
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_31_179.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_31_179.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_31_179.jpg, 0, 1, 0, 30.18989
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_31_283.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_31_283.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_31_283.jpg, 0, 1, 0, 30.19023
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_31_387.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_31_387.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_31_387.jpg, 0, 1, 0, 30.1903
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_31_505.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_31_505.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_31_505.jpg, 0, 1, 0, 30.19029
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_31_617.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_31_617.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_31_617.jpg, -0.2122956, 1, 0, 30.17795
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_31_730.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_31_730.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_31_730.jpg, 0, 1, 0, 30.18984
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_31_848.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_31_848.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_31_848.jpg, 0, 1, 0, 30.19028
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_31_949.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_31_949.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_31_949.jpg, 0, 1, 0, 30.19031
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_32_058.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_32_058.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_32_058.jpg, 0, 1, 0, 30.19033
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_32_169.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_32_169.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_32_169.jpg, -0.1175595, 1, 0, 30.18648
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_32_284.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_32_284.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_32_284.jpg, 0, 1, 0, 30.19027
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_32_399.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_32_399.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_32_399.jpg, 0, 1, 0, 30.19031
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_32_514.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_32_514.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_32_514.jpg, 0, 1, 0, 30.19029
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_32_625.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_32_625.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_32_625.jpg, 0, 1, 0, 30.19032
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_32_728.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_32_728.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_32_728.jpg, 0, 1, 0, 30.19028
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_32_830.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_32_830.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_32_830.jpg, -0.0780506, 1, 0, 30.18874
D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\center_2019_09_20_15_38_32_936.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\left_2019_09_20_15_38_32_936.jpg, D:\modi\Self Driving Cars\simulator-windows-64\Modi\Data\IMG\right_2019_09_20_15_38_32_936.jpg, 0, 1, 0, 30.1902
